"69,1,""Medical Account Executive"",""Indonesia"",""ResponsibilitiesBertanggung jawab untuk menciptakan dan meningkatkan permintaan pasar (market demand) di channel medis Pareto.Melakukan kegiatan promosi Below The Line (BTL) yang bertujuan untuk mencapai target penjualan dan permintaan data (demand data).Membangun dan memelihara hubungan dengan pelanggan (customer relationship) di channel medis Pareto.Mengembangkan strategi promosi BTL yang efektif untuk meningkatkan kesadaran pasar dan meningkatkan penjualan.Memantau kinerja penjualan dan permintaan data serta membuat perbaikan yang diperlukan untuk mencapai target penjualan.RequirementsBersedia ditempatkan di seluruh wilayah IndonesiaS1 semua jurusan dengan IPK minimum 3.00Memiliki pengalaman 1 tahun di channel MedisMemiliki passion di perusahaan FMCGMemiliki kemampuan komunikasi, interpersonal dan analisa yang baikShow more """;;;;;;;
"70,1,""Business Relationship Officer (Bandung)"",""West Java, Indonesia"",""JOB PURPOSEMelaksanakan kegiatan pemasaran untuk produk pinjaman,simpanan dan jasa Bank kepada calon nasabah baru dan mengelola nasabah existing sesuai ketentuan yang berlakuRESPONSIBILITYMelaksanakan kegiatan pemasaran dengan melakukan penetrasi pasar dan mengidentifikasi kebutuhan nasabah dalam menawarkan produk pinjaman atau simpanan yang tepat dengan menerapkan prinsip KYC/APU PPT yang berlakuMenyiapkan data nasabah dan analisa profil nasabah terkait dengan proses kredit agar berjalan sesuai ketentuan.Mengelola account nasabah kredit dan memastikan kualitas kredit sesuai ketentuan standard yang telah ditetapkanMemberikan pelayanan kepada nasabah sesuai standar service yang berlakuMenerima dan menindaklanjuti pengaduan nasabah pada unit/branch sesuai dengan ketentuan yang berlakuQUALIFICATION:Bachelor Degree from reputable universityHas minimum 2 years experiences as Sales Officer (Lending Syariah), preferably from banking industryHas Passion and interest to selling various Bank’s productsHas highly initiative, strong analytical thinking, good persuasiveness and resilient (target driven)Show more """;;;;;;;
"71,1,""Area Operations Staff (Tangerang)"",""Tangerang, Banten, Indonesia"",""About The RoleIf you’re looking to be a part of a dynamic, highly-analytical team who enjoys creating strategy based on available data, look no further. As our Area Operations Staff for the Indonesia Region team, you will be handed the reins in overseeing the supply management for Gojek. Along with the district team, you will be in charge of the operational driver spectrum within the district level, which includes balancing supply and demand (BCR), utilizations, driver acquisitions, driver engagements, and solving driver problems on the field. Working closely with the Regional Strategy team, you will even get to localize the HQ strategy that matches the nature of the district. Perhaps the most meaningful of all: your efforts will work to enhance the lives and livelihoods of our driver partners in the region, providing them with the attention, experience, and opportunities they deserve.What You Will DoList, identify, and propose solutions to our driver partners' problems on the field and ensure their concerns are heard by following up with themManage offline engagement (i.e. 'kopdar') as our way to inform, reach, and engage with driver partnersEnsure all engagement programs are well executed and implementedHandle driver support unit according to agreed operating office hoursSupport implementation of Gojek's policies/programs by managing these changesPropose activities/programs to engage our driver partnersMonitor personal metrics of engagement with driver partners, and propose solutions to increase the level of engagementWhat You Will NeedA Bachelor's degree (fresh graduates are welcome to apply!)At least 1 year of experience in supply chain, preferably at a multinational companyStrong analytical thinking and problem-solving skills to effectively resolve driver-related issuesStrong interpersonal skills in order to cater and build relationships with various stakeholdersExcellent written & verbal communication skills focused on improving collaboration, understanding, and information exchange across all stakeholdersSharp attention to detail to increase productivity and reduce the likelihood of errorsExcellent planning and organizational abilities to ensure the area team is on track to achieve its goalsAn understanding about/familiarity with the Tangerang regionAbout The TeamOur Area Operations team is a big family spread out across multiple regions in Indonesia. Working alongside the Product team, we are predominantly concerned with all things to do with our driver-partners - their experiences using our services, their life cycle, their engagement with the company, and growing our driver partner family in the district, just to name a few things. We also oversee the supply within Gojek, including creating detailed business analyses, outlining problems, and developing solutions for our driver-partners.One of the biggest challenges our team has had to face has undoubtedly been maintaining a high level of engagement with our driver-partners amidst the COVID-19 pandemic. To ensure our driver-partner ties remain strong with the company, we introduced online meet-ups and forums with our driver-partners where they can openly discuss their questions, concerns, and experiences directly with our team.Our team genuinely enjoys what we do since we get to see the impact of our work reflected in our driver-partners' everyday lives on the field. We're a fun group made up of avid readers, amateur gamers, Netflix watchers, K-pop listeners, and (guilty🙈) reality show watchers. We're also big foodies, since we're spoiled for choice here in Indonesia (food recommendations are always welcome!).About GoTo GroupGoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.About GojekGojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.About GoTo FinancialGoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.GoTo and its business units, including Gojek and GoToFinancial (""""GoTo"""") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.Show more """;;;;;;;
"72,1,""Business Relationship Officer (Jakarta)"",""Jakarta Metropolitan Area"",""JOB PURPOSEMelaksanakan kegiatan pemasaran untuk produk pinjaman,simpanan dan jasa Bank kepada calon nasabah baru dan mengelola nasabah existing sesuai ketentuan yang berlakuRESPONSIBILITYMelaksanakan kegiatan pemasaran dengan melakukan penetrasi pasar dan mengidentifikasi kebutuhan nasabah dalam menawarkan produk pinjaman atau simpanan yang tepat dengan menerapkan prinsip KYC/APU PPT yang berlakuMenyiapkan data nasabah dan analisa profil nasabah terkait dengan proses kredit agar berjalan sesuai ketentuan.Mengelola account nasabah kredit dan memastikan kualitas kredit sesuai ketentuan standard yang telah ditetapkanMemberikan pelayanan kepada nasabah sesuai standar service yang berlakuMenerima dan menindaklanjuti pengaduan nasabah pada unit/branch sesuai dengan ketentuan yang berlakuQUALIFICATION:Bachelor Degree from reputable universityHas minimum 2 years experiences as Sales Officer (Lending), preferably from banking industryHas Passion and interest to selling various Bank’s productsHas highly initiative, strong analytical thinking, good persuasiveness and resilient (target driven)Show more """;;;;;;;
"73,1,""Sales And Marketing Manager"",""East Jakarta, Jakarta, Indonesia"",""ResponsibilitiesIdentify market trends and develop marketing strategies to achieve the company's goals.Implement marketing strategies and evaluate the efficacy of the strategiesDevelop and execute sales planPromote company's products: loyalty programs, customer contact center, data analytics, etcMaintain existing clientsRequirementsMinimum Bachelor's Degree from any majorMinimum 3 years experience in Sales Marketing, in customer relationship / media industry is preferableWide networking and good relation with many companiesStrong analytical, creative thinking and excellent communication skillShow more """;;;;;;;
"74,1,""Data Analyst"",""Jakarta Metropolitan Area"",""It's fun to work in a company where people truly BELIEVE in what they're doing!‎‎Job DescriptionBecome thinking partner to Accommodation stakeholder. Design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the current business performance and/or potentialsDesign, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline. Develop ETL pipelines within a robust framework that is highly automated and re-usable for different use-cases.Develop dashboards not just for monitoring, but to produce actionable insights that decision makers can use to conduct data exploration, or derive quick insights.Work with the business to answer tactical questions, often via our experiments platform, that will affect the development of product features.Work with the business to answer strategic questions that will affect the long-term goals of the business.Our techstack: BigQuery, dbt, Python, Github, Google Looker Studio, Tableau‎RequirementsPassionate in data, analysis, or insights with high curiosity and skepticism.Good communication, presentation, and storytelling skills to deliver data-inspired findings.Comfortable working with open-ended questions and potentially ambiguous problem statements1+ years of data role experience (analyst, scientist, or engineer).1+ years of hands-on experience with SQL, spreadsheet, and R/Python.1+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).Prior experience in conducting statistical experimentation or A/B testing is a plus.Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.Bachelor/Master’s degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.‎If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!Show more """;;;;;;;
"75,1,""Data Analyst"",""Jakarta, Indonesia"",""It's fun to work in a company where people truly BELIEVE in what they're doing!‎Job DescriptionBecome thinking partner to Accommodation stakeholder. Design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the current business performance and/or potentialsDesign, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline. Develop ETL pipelines within a robust framework that is highly automated and re-usable for different use-cases.Develop dashboards not just for monitoring, but to produce actionable insights that decision makers can use to conduct data exploration, or derive quick insights.Work with the business to answer tactical questions, often via our experiments platform, that will affect the development of product features.Work with the business to answer strategic questions that will affect the long-term goals of the business.Our tech-stack: BigQuery, DBt, Python, Github, Google Looker Studio, Tableau‎RequirementsPassionate in data, analysis, or insights with high curiosity and skepticism.Good communication, presentation, and storytelling skills to deliver data-inspired findings.Comfortable working with open-ended questions and potentially ambiguous problem statements4+ years of data role experience (analyst, scientist, or engineer).3+ years of hands-on experience with SQL, spreadsheet, and R/Python.3+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).Prior experience in conducting statistical experimentation or A/B testing is a plus.Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.Bachelor/Master’s degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.‎If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!Show more """;;;;;;;
"76,1,""Business Intelligence Internship"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesAbout us:FIT HUB is a venture-backed technology driven health and wellness startup based in Jakarta, Indonesia. Founded in 2020, FIT HUB’s mission is to democratize access to Health and Wellness for all Indonesians. We believe that everyone should have access to improving their health and wellness, so we’ve built FIT HUB from the ground up to make exercising friendly, affordable, and fun for new gym-goers and fitness-enthusiasts alike.The OpportunityAs BI Intern, you will be part of the Operations Team. You'll be working closely with our experienced BI Managers and Analysts, gaining hands-on experience in data analysis, reporting, and decision-making processes.What You Will DoDevelop and maintain SQL queries and routines for data extraction and analysis.Analyze large datasets to identify trends, patterns, and insights.Collaborate with cross-functional teams to support data-driven decision-making.Participate in the development of BI tools and dashboards.RequirementsWhat We NeedCurrently pursuing a degree in Computer Science, Information Technology, Data Science, or a related field.Strong proficiency in SQL and an understanding of relational databases.Demonstrated initiative and ability to work independently on projects.Effective communication and collaboration abilities.Eagerness to learn and contribute in a fast-paced environment.Show more """;;;;;;;
"77,1,""People Development Specialist"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesFacilitate and map out employee competency development programs both in terms of soft skills and hard skills and meet workforce needs to achieve the company's vision and mission.Providing data on employee competency development.Record employee performance appraisal assessments so that they can be evaluated for further employee development planning.Monitor the progress of the orientation period for new employees and the acting period for promotional employees so that the learning process can be utilized optimallyMake reports on all PDv work activities, both routine and non-routine, so that they can provide information regarding activities, identification of problems, and progress achievedRequirementsMinimum Bachelor's Degree in PsychologyMinimum 3-4 years of experience in People DevelopmentMaster the concept of people development, organizational behavior, learning conceptGood understanding of competency, psychodiagnostic, and counseling techniquesAble to become a Trainer/Train The TrainerUnderstand interview techniques, communication, and recruitment systemsShow more """;;;;;;;
"78,1,""Brand Analytics"",""Jakarta, Jakarta, Indonesia"",""The Brand Analytics role is responsible for providing insights and recommendations that help shape the brand strategy, improve customer engagement, and optimize marketing efforts across all channels.Key Responsibilities:Data Analysis and Reporting:Collect, analyze, and interpret brand data across various platforms including social media, website traffic, and other digital marketing channelsMonitor and report on key performance indicators (KPIs) related to brand health such as brand awareness, brand equity, customer engagement levels, and market penetrationMarket and Consumer Research:Conduct market research to understand industry trends, competitor strategies, and market opportunitiesPerform consumer research to identify customer demographics, preferences, behaviors, and perceptions of the brandUtilize advanced analytics techniques to predict market trends and customer behaviorsStrategy Development:Provide actionable insights to support the development of marketing strategies aimed at achieving brand growth and enhancing market positionCollaborate with marketing and product teams to refine messaging, targeting, and positioning based on analytics findingsCampaign Analysis and Optimization:Evaluate the effectiveness of marketing campaigns and strategies, using data analytics to assess ROI and other performance metricsRecommend adjustments to marketing campaigns and strategies based on data-driven insights to improve future performanceStakeholder Collaboration:Work closely with marketing, sales, and product development teams to ensure alignment on brand strategy and executionPresent findings and strategic recommendations to senior management and key stakeholders regularlyInnovation and Continuous Improvement:Stay updated with the latest tools, technologies, and methodologies in data analytics and marketing researchAdvocate for and implement improvements in data collection, analysis processes, and technologies to enhance the overall capability of the brand analytics functionRequirements:Proficient in data collection, analysis, and interpretation across various platforms (social media, website analytics, digital marketing channels)Experienced in monitoring and reporting on key performance indicators (KPIs) related to brand healthFamiliar with data analytics tools and platforms (e.g., Excel, SQL, Python, Google Analytics)Strong background in market research methodologies and consumer researchSkilled in applying advanced analytics techniques (e.g., predictive modeling, segmentation analysis)Proven track record in providing actionable insights for marketing strategy developmentCollaborative approach in working with marketing and product teamsAbility to evaluate and optimize marketing campaigns based on data-driven insightsShow more """;;;;;;;
"79,1,""Social Media Specialist"",""South Jakarta, Jakarta, Indonesia"",""Kopi Kenangan attained the status of F&B Unicorn in SEA in 2022"; which is a feat for a company that started operating in late 2017.We are currently seeking a talented and dynamic Social Media Specialist to join our team and take charge of our social media strategy. As a Social Media Specialist, you will play a crucial role in create a creative plan for our social media campaign implementation and strategies to increase brand awareness. If this sounds like you, we would love to hear from you.Ideal Candidate Profile:Bachelor's degree with 4 years of experience in digital marketing and social media.Strong writing and communication skills.Passionate about social media trends and innovations.Experience handling digital and media advertising.Fluent in english.Job Roles:Develop and implement a comprehensive social media strategy to increase brand awareness, generate leads, and drive website traffic.Work closely with partners to develop results-driven organic, paid social media, and digital ads strategies.Create engaging and relevant content for all social media platforms, including but not limited to Facebook, Instagram, Twitter, LinkedIn, and TikTok.Monitor and manage the company's social media accounts, ensuring consistent brand. messaging and maintaining a strong online presence, and maintain all social media followers growth rate.Analyze social media metrics and performance data to track the success of campaigns and identify areas for improvement.Assist in the creation of social media advertising campaigns to increase brand exposure and reach target audiences.Manage our social media marketing budget align with company goals and target.Keep up with current social media trends collaboration.More about Kenangan BrandsKenangan Brands owns multiple brands:Kopi Kenangan, a much loved coffee chain store with close to 900 outlets across Indonesia;Kenangan Coffee which we launched in Malaysia in 2022, where we now have more than 45 coffee chain stores;Kenangan Coffee which we launched in Singapore in 2023, where we have 4 stores;" andKopi Kenangan Hanya Untukmu, our Ready-To-Drink FMCG subsidiary.If you have relevant experience and would be interested in such an opportunity, please send your updated resume to: apac.jobs@kopikenangan.comShow more """;;;
"80,1,""Finance & Data Analyst Supervisor"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesProcess and manage data related to operational and warehouse activities.Analyze data to provide insights into sales performance and inventory status.Maintain a comprehensive database for efficient data retrieval.Collaborate with cross-functional teams to gather and organize relevant data.Ensure data accuracy and integrity.Generate reports and presentations based on data analysis.Support decision-making processes by providing timely and accurate information.RequirementsMinimum Bachelor's degree in Accounting, Financial Management, or Statistics.At least 3 years of consistent experience in finance, accounting, and taxation.Previous experience in the Restaurant, Cafe, and/or Lounge industry.Expertise in creating and analyzing financial reports and integrating supporting data.Certification in finance and taxation training.Proficient in Microsoft Office (Excel).Show more """;;;;;;;
"81,1,""Data Analyst"",""Jakarta Metropolitan Area"",""What will you do:Investigate anomalies in our data and operationsIdentify, analyze, and interpret trends or patterns in complex data setsFilter and “clean” data by reviewing computer reports and performance indicators to locate and correct code problemsDoing data selection & preparation and data analysis using different data mining method such as clustering, classification, regression, association rules, etcInterpret data, analyze results using statistical techniques and provide ongoing reportsImporting, cleaning, transforming, validating or modeling data with the purpose of understanding or making conclusions from the data for decision making purposeWhat are we looking:Bachelor’s Degree in Computer Science, Engineering, Statistics, Mathematics, Information Management or equivalentStrong analytical and planning skillsHave basic knowledge of SQL, and preferably experience business intelligence tools (Excel, R, Python, etc) and data visualization tools (Tableau, etc)Technical expertise regarding ETL dataShow more """;;;;;;;
"82,1,""Accounting & Bookkeeping (Associate)"",""Jakarta, Indonesia"",""About The JobSetting up for accounting system and migration of opening balancesAssist seniors in the full spectrum of company accounts such as general ledger, accounts payable and accounts receivable functions, bank reconciliation, maintain fixed assets register, prepare management accounts and statutory financial statementsAssist manager or assistant manager to manage a portfolio of clients by providing accounting and administrative support to clients.Coordinate and liaise with clients on day-to-day accounting matters and queriesManaging client deliverables to ensure that agreed timelines are met.Other incidental work as assigned from time to time.What We Are Looking For:Accounting graduates with GPA of minimum 3.0 (of 4.0 scale)For experienced Associates, minimum one year relevant working experience is requiredProficient with International Financial Reporting Standards.Good interpersonal skills and a strong command of the EnglishProficient in MS Office applications.Able to work independently and work under tight deadlinesMeticulous, organized, detailed and deadline-orientedEnjoy working in a collaborative environment.Only shortlisted candidates will be contacted by KPMG Siddharta Advisory Recruitment team. All applicants' information and personal data collected will be treated strictly confidential and used for recruitment purposes only.Show more """;;;;;;;
"83,1,""Category Development Executive"",""Jakarta Metropolitan Area"",""ResponsibilitiesDefine category strategy and growth driver.Analyze data or insights to determine industry and consumer trends.Translate the strategy into monthly & yearly planning, covering promotion & pricing plan, guideline, and in store excellence.Working together with brand team to strengthen commercial plan and do deployment to channel team.RequirementsCandidate must own at least a Bachelor Degree in Engineering major with a minimum GPA of 3.00 (on a scale of 4.00).Fresh graduates welcome to apply.Good with Data.Have a good communication skills.Show more """;;;;;;;
"84,1,""Junior Data Analyst"",""Jakarta, Indonesia"",""McEasy, a transportation management solution to simplify complex logistics operations. We are looking for Junior Data Analyst to join our ever growing teamIf you are a keen learner, self-driven, and looking to be a part of a team that is passionate with helping each other, we want to hear from youWhat will you do?Identify and evaluate relevant information to address strategic business challenges.Obtaining and analyzing relevant data in order to solve strategic business problems.Create visualization or monitoring of relevant metrics, both business unit level or managementCreate presentations that are powerful and persuasiveAssist team manager in framing business concerns and monitor company performanceSupport manager in project executionQualifications:Proficient in using data visualization tools including Power BI, TableauStrong technical skills including SQL programming language, MicrosoftHaving robust strategic and analytical skills, also intellectual curiosityExcellent numerical analysis and problem solving skillsExcellent communication, collaboration, and presentation skills.Having internship experience as Data analyst or Data strategy in Big FourAble to Work from Office 5 days/week.Placement: Jakarta - CikiniJoin us and help us find the next rock stars of our team! If you think you can handle our quirky hiring process and want to make a real impact, we can’t wait to meet you!Show more """;;;;;;;
"85,1,""Data Scientist"",""Jakarta, Jakarta, Indonesia"",""Who We Are:Orange provides your personalized go-to pool of strategy planners, creatives, and technologists for your brand and campaign that aren't part of your daily routine. Strategic managers, content specialists, conceptual creatives, producers, SEO experts, product managers, and others are among the impact players who are held match-fit for your brand.We are seeking a talented and enthusiastic Data Scientist to join our dynamic company. As a data scientist, you will play a vital role in analyzing complex data sets, developing machine learning models, and providing actionable insights to drive business growth. This position offers an exciting opportunity to contribute to the development and success of our innovative products and services.What you will do:Work with large and complex datasets to extract meaningful insights, identify patterns, and uncover hidden relationships. Apply statistical analysis and data mining techniques to gain actionable insights that support decision-making processesDesign, develop, and implement machine learning models, algorithms, and predictive analytics to solve business problems and optimize processes. Collaborate with cross-functional teams to integrate these models into our products and servicesData Visualization and Reporting: Create visually appealing and informative data visualizations and reports to communicate findings and insights to both technical and non-technical stakeholders. Present complex concepts and results in a clear and concise mannerExperimentation and Optimization: Conduct A/B testing and experimentation to improve algorithms, models, and data-driven processes. Continuously monitor and evaluate model performance and propose enhancements to achieve better accuracy and efficiencyCollaborate with product managers, engineers, and other stakeholders to understand business requirements and provide data-driven solutions. Participate in brainstorming sessions and contribute innovative ideas to improve products and servicesEnsure the accuracy, integrity, and reliability of data used for analysis and modeling. Identify and address data quality issues, inconsistencies, and anomaliesKeep up-to-date with the latest advancements in data science, machine learning, and related fields. Attend conferences, workshops, and online courses to enhance your knowledge and skillsWhat you will need:Bachelor's or Master's degree in a quantitative field such as Mathematics, Data Science, Computer Science, Statistics, or a related disciplineStrong proficiency in programming languages such as Python, R, or JavaSolid understanding of statistical concepts and methodologiesExperience with SQL and working with relational databasesFamiliarity with data visualization tools (e.g., Tableau, Power BI) and techniquesKnowledge of big data processing frameworks such as Hadoop or Spark is a plusStrong problem-solving skills and the ability to work independently as well as in a teamExcellent communication skills to effectively convey complex findings to both technical and non-technical stakeholdersPowered by JazzHRxljzDy6DfRShow more """;;;;;;;
"86,1,""Data Analyst"",""South Jakarta, Jakarta, Indonesia"",""Position Summary:Data Analyst is responsible for analyzing and interpreting market trends, patterns, user behavior, and product performance to provide insights that drive decision-making for product development and improvement.Core Responsibility:Data Analysis and InterpretationGather, clean, and organize relevant data from various sources such as analytics tools, databases, APIs, surveys, and interviewsTrack and monitor key product metrics and performance indicators, such as user engagement, conversion rate, and revenue.Conduct exploratory data analysis to understand the data structure and patterns by using statistical techniques (e.g., correlations, trends, anomalies, etc.)Cross-functional CollaborationWork closely with Product Managers, Designers, and other stakeholders to understand their data needs and provide analytical supportsCollaborate with the Data Engineering and Data Scientist team to ensure data quality, integrity, and availabilityPosition RequirementMin. Bachelor’s Degree (S1) in Computer Science, Statistics, Mathematics, or a relevant field3 years experience in Tech CompanyExperience with data visualization tools like Tableau, Mixpanel, or similar toolsFamiliarity with statistical concepts and methodologiesFamiliarity with product analytics, user behavior analysis, and key performance indicators (KPIs) is preferredProficiency in data analysis tools such as SQL, Python, R, or similar programming languagesA data-driven person, who is familiar with product and data tools to measure pre and post-development impactA data-driven person who can provide impact judgment of pre and post-development based on dataAlterra Bills is a Technology Company based in Jakarta. Our goal is to digitize Indonesian society and to be Indonesia’s best company to work for. We always believe in the eternal cycle of “Happy Employee Creates Happy Customer”Powered by JazzHR0yxkzM6y6UShow more """;;;;;;;
"87,1,""Data Analyst Internship"",""Greater Surabaya"",""Company Description: Mamabear adalah produk pelancar ASI dari Indonesia yang dibuat dengan bahan berkualitas dan telah terbukti khasiatnya. Job Description:Utilize spreadsheet software extensively for data organization, manipulation, and analysis.Implement advanced formulas and automation techniques in spreadsheets to streamline processes.Develop Key Performance Indicator (KPI) dashboards using Looker Studio for real-time data visualization and insights.Conduct advanced data analysis when necessary using Python programming language.Collaborate with cross-functional teams to understand business requirements and translate them into actionable insights.Communicate complex data analysis results effectively through clear and intuitive data visualizations.Assist in the creation and maintenance of data documentation and standard operating procedures.Show more """;;;;;;;
"88,1,""Product Management Intern (S&R&A&C) - Sea Labs"",""Jakarta, Indonesia"",""Job Description:Work with other regional teams to develop structured policy by collaborating with cross-functional teams.Collaborate with local teams to improve the quality of policy understanding and operation.Involve and review operational processes to drive productivity improvements in policy management ranging from Quality Control, Risk Analysis, and Policy Training.Support operational work that requires cultural understanding, language ability, such as case study, etcAssist with the product design and operations of in-app safety features, such as report and appeal flows.Design safety strategies through case studies and identification of hidden safety issues"; develop solutions for detection and management.Perform daily data analysis to assess safety performance and risk levels;" produce BI reports and enhance BI dashboards.Requirements:Final Year Student or Recent Graduate with Information System, Computer Science, Law, or equivalent relevant experience.Experience in data processing using MS Excel is a must. SQL coding will be a plus.Interested in and good at designing operational processes and systems especially in Trust & Safety.Strong communication skills and well-versed in English (spoken and written) and Mandarin (optional) to facilitate cross-border collaborations and communications.Show more """;;;;;
"89,1,""Product Development Head Mobile Money"",""Jakarta, Indonesia"",""Role PurposeTo deliver relevant, innovative, user-friendly, and compliant solutions that address the evolving needs of the financial products market timely.Oversees the development, implementation, and management of financial technology products. This role involves working closely with cross-functional teams, including software engineers, designers, and marketers, to define product requirements, prioritize features, and drive the product roadmap. This role also collaborates with regulator team to ensure the products meet industry standards and regulatory requirements while also addressing the needs and preferences of users. Customer relevance and satisfaction will be the focus priority. This role will collaborate heavily with ArtaJasa team to ensure speedy time to market in the context of agile product development.Job DescriptionCollaborating with stakeholders, including customers, internal teams, and industry experts, to gather and prioritize product requirements. This involves understanding user feedback, market dynamics, and regulatory requirements to inform decision-making.Working closely with cross-functional teams, such as engineering, design, marketing, and legal/compliance, finance/ operations to execute on the product roadmap. This includes facilitating communication, resolving conflicts, and ensuring alignment across teams.Ensuring that the product meets regulatory requirements and industry standards, particularly in the highly regulated financial services sector. This includes working closely with legal and compliance teams to mitigate risks and address regulatory concerns.Collaborating with UX designers to create intuitive and user-friendly product experiences. This involves conducting usability testing, gathering user feedback, and iterating on designs to optimize the user experience.Optimizing transaction flows, enhancing security measures, and integrating with various payment networks.Ensuring the products comply with relevant regulatory requirements, such as anti-money laundering (AML), know your customer (KYC), and data privacy regulations. Responsibilities may include developing compliance frameworks, implementing compliance controls, and liaising with regulatory authorities.RequirementQualification:S1, any major as long as has proven track record in agile product development for digital financial services for at least 5 years with total career experience in related field for 10 years.Related Experience:Product Manager/ Lead in Agile Product Development framework in Fintech/ Digital Banking IndustrySkills:Agile product development, Digital Financial Product Development.Project Management Skill in Agile Product DevelopmentTechnical chops especially in digital financial products- be able to engage in technical debates and make trade-offs with the engineers to decide what is best for the project’s timeline and budget.Understanding of (digital) Financial Products and related regulationShow more """;;;;;;;
